code;name
3070102089;Spatel Gips
3070102090;Speculum Gigi
3070102091;Spoot Welder
3070102092;Tang Clamer
3070102093;Tang Ektrasi (Dewasa,Anak)
3070102094;Tang Omega
3070102095;Tang Pengukur Bracket Depan/Belakang
3070102096;Tang Rahang Bawah
3070102097;Tang Removable Appliance
3070102098;Tang Serba Guna
3070102099;Tang Set
3070102100;Tang Spatel/Kawat
3070102101;Tang Sporasi
3070102102;Tang Tulang
3070102103;Tastim Instrument Manual
3070102104;Vacuum Mixer
3070102105;Wang Hak
3070102106;Yudir Klem
3070102107;Zuig Kanule
3070102108;Infus Standard Mac High 2 M
3070102109;Kompresor Jun Air
3070102110;Prisma Life System (Sinar Halogen)
3070102111;Compresor Gigi
3070102112;Scaller
3070102113;Scaller Callat Scalling
3070102114;Matrix
3070102115;Mortir and B Stamper
3070102116;Pisau Operasi/Scapel
3070102117;Pisau Crown/Lecron
3070102118;Bein
3070102119;Alat Ra Foto
3070102120;Tang Incicivus Atas Susu
3070102121;Tang Molare Atas Susu
3070102122;Tang Radix Atas Susu
3070102123;Tang Radix Bawah Susu
3070102124;Tang Incicivus Atas
3070102125;Tang Radix Posterior Atas
3070102126;Tang Radix Anterior Atas
3070102127;Tang Molar Atas Kiri
3070102128;Tang Molar Atas Kanan
3070102129;Tang Molar Bawah
3070102130;Tang Incicivus/Anterir Bawah
3070102131;Tang Radix Bawah
3070102132;Tang Molar Tiga Atas/Modifikasi
3070102133;Alat Espe Eliper
3070102134;Rasparaxtium
3070102135;Carving Amalgam
3070102137;Needle Halder
3070102138;Composite Polishing Kit
3070102139;Cito Ject
3070102140;Glass Ionomer
3070102141;Composite Finishing Kit
3070102142;Panoramic Cephalometric 
3070102143;Alat Pemangkas Gigi Palsu
3070102144;Imaging Plate Scanner
3070102999;Alat Kedokteran Gigi Lainnya
3070103001;Genekologi Tabel
3070103002;Tromol Gaas
3070103003;Service Model Kit
3070103004;Speculum Model Kit
3070103005;Uterin Dressing
3070103006;Speculum
3070103007;Instrumen Tray
3070103008;Uterin Zone
3070103009;Extraktur IUD
3070103010;Model Implan
3070103011;Pengait IUD
3070103012;Trocar Implan
3070103013;Vasektomi Dissecting Clam
3070103014;Vasektomi Kit Fix Ing Clam
3070103999;Alat Kedokteran Keluarga Berencana Lainnya
3070104001;Minor Surgeri Set
3070104002;Mayor Surgeri Set
3070104003;Nephrectomy Set
3070104004;Circumsision Set
3070104005;Orthopedy Set
3070104006;Rectum Set
3070104007;Tractheotomy Set
3070104008;Gastro Instestinal Set
3070104009;Blas And Urology Set
3070104010;Thyroidectomy Set
3070104011;Anaesthesi App
3070104012;Operating Table Bedah
3070104013;Electro Surgery Unit
3070104014;Endoscopy Unit
3070104015;Operating Microscope (Alat Kedokteran Bedah)
3070104016;Cryo Surgery
3070104017;Ultra Sound Cleaner
3070104018;Colposcope (Alat Kedokteran Bedah)
3070104019;Echotonometer
3070104020;Instalasi Gas Medik
3070104021;Laser Coagulator
3070104022;Mobile Operating Lamp
3070104023;Polygraph
3070104024;Mobile X-Ray C-Arm
3070104025;Abdomal Surgery Set
3070104026;Abdominal Spatulas
3070104027;Instrument Bedah Syaraf
3070104029;Allis Klem
3070104030;Amputation Surgery Set
3070104031;Anuscope (Anak,Dewasa)
3070104032;Anuscopy Set
3070104033;Operating Teaches Light Strestes
3070104034;Appendectomy Instrumen Set
3070104035;Approach Sinator
3070104036;Arthroscopy
3070104038;Basic Surgical Instrument
3070104039;Biopsi Forceps TB.100 (Olympus)
3070104040;Biopsi Tang
3070104041;Boor Listrik
3070104042;Bougie (Higar, Metal,Urethra)
3070104043;Buldog
3070104044;Burn Tang Lengkap Dengan Lift
3070104045;Busteustinal Clam Curved
3070104046;C B D
3070104047;Canule
3070104048;Ceiling Operating Lamp 7 M Halogen
3070104049;Child Basic Instrument Set
3070104050;Choledofiberscope
3070104051;Chromovision
3070104052;Clips Forcep
3070104053;Colone Fiberscope
3070104054;Comiatun Set
3070104055;Curve Long Rirtonal
3070104056;Cusa Cover
3070104057;Cutting Mikro Spacement
3070104058;Cystoscopy
3070104059;Czerny Gall Stone Forceps
3070104060;Deaver Rectraktor
3070104061;Debaky Aortile Aneorysm Clamp
3070104062;Debaky Cardiovascular Scissors
3070104063;Debaky Pean Forceps Cun
3070104065;Deower Retractor
3070104066;Desjardin Galls T Scoop Fig
3070104067;Dopscan
3070104068;Dual Temperature Steam Stirilizer
3070104069;Duck Klem (Besar,Kecil)
3070104070;Dupal
3070104071;Electric Suction Pump
3070104072;Electric Table
3070104073;Electric Cauter
3070104074;Emergency Trolley
3070104075;Endophare
3070104076;Examination Light
3070104077;Fuged Air Lig And Diss Pcs
3070104078;Gagang Bisturi/Handput Pisau/Scapel
3070104079;Garpu/Rectractor
3070104080;Gayon Renal Pedicle Clam
3070104081;Gergaji Gips Biasa
3070104082;Gergaji Gips Listrik
3070104083;Gynaecologi Operating Set
3070104084;Hak Langen Beck
3070104085;Hak Pembuka Otot
3070104086;Heacting Set
3070104087;Hend Surgical Set
3070104088;Herniotomi Set
3070104089;Hernia Instrumen Set
3070104090;Hoesel
3070104091;Instrument Pin
3070104092;Instrument Lany
3070104093;Intestinal Instrument
3070104094;Israel Retractor
3070104095;Jacob Yuls Forceps
3070104097;Jening Mouth
3070104098;Kien Nail
3070104099;Kikir Osteotomi (Lengkung,Lurus)
3070104100;Klem Jaringan
3070104101;Klem Pangkal
3070104102;Knabel Tang (Alat Kedokteran Bedah)
3070104103;Kocher Atizu Intest Foceps
3070104104;Kocher Rectraktor
3070104105;Kocherpis Sonde
3070104106;Kom Kompres (Alat Kedokteran Bedah)
3070104107;Kom Novocain
3070104108;Kursi Zeis
3070104109;Laminectomy Set
3070104110;Langen Back Retractor
3070104111;Laparatomi Set
3070104112;Laparoscopy Cholecystectomy
3070104113;Laringecetomi Set
3070104114;Lawrece Disecting Forceps
3070104115;Life Care Pump
3070104116;Mainzlo Scisor
3070104117;Manual Amprytation Set
3070104118;Marinus Intstimal And Stomah Fcps
3070104119;Masquito Klem
3070104120;Mayo Blake Galls Tone Forceps
3070104121;Mayo Table Stand Mobile, Stainles Steel
3070104122;Mayo Vaginal Ugosit Set
3070104123;Meeker Disection Clamp
3070104124;Meja Gynokologie
3070104125;Meja Opel Model Recal 700
3070104126;Meja Operasi Minor
3070104127;Mesh Graft Dermatome
3070104128;Micro E Controller
3070104129;Micro Surgery Set
3070104130;Miiddledorff Rectraktor
3070104131;Mikulit
3070104132;Milculica Pertal Full Cvd
3070104133;Minor Anesthetic Apparatus
3070104134;Minor Basic Set
3070104135;Mixter Disecting Forceps
3070104136;Multipurpose Operating Table With Standard Accessories
3070104137;Mytle Prube (LEAP)
3070104138;O HAAK
3070104139;Operating Tekvation
3070104141;Orthopedi Instrument Set
3070104142;Osteotomi Knife (Lengkung,Lurus)
3070104143;Park Rectractor
3070104144;Part Director
3070104145;Perforator 50 Electric
3070104146;Pinset Bayonet (Alat Kedokteran Bedah)
3070104147;Pinset Klem
3070104148;Pistol (Ramratial Szannor)
3070104149;Plastic Surgery
3070104150;Probe
3070104151;Rectal Apuraty Set
3070104152;Rectasiguwi Tescophy
3070104153;Rectum Canule
3070104154;Resectoscope Set
3070104155;Retractor
3070104156;Rige Led Mixer
3070104157;Roux Rectraktor
3070104158;Set Haemoroid
3070104159;Set Kidney
3070104160;Set Klem Hepar
3070104161;Set Laparoscope
3070104162;Set Sonde Urologi
3070104163;Set Statuisky
3070104164;Set Thoracotomy
3070104165;Set Vasculer
3070104166;Sigmoid Clam
3070104167;Skin Hook
3070104168;Sponge Holding
3070104169;Star Fand
3070104170;Stright Long Rirtonal
3070104171;STSG
3070104172;Surgery For Cancer Of The Oeskoplesus
3070104173;Surgical Forsep
3070104174;Surgical Instrument Basic
3070104175;Surgical Instrument
3070104176;Surgical Siazes
3070104177;Surgical Slym
3070104178;Syringe Pump (Alat Kedokteran Bedah)
3070104179;Tang Mazeuk
3070104180;TC Stexidord SCS BL-BL STRr
3070104181;Thoracotomy Set
3070104182;Thorasic Orthopedi Surgery Set
3070104185;Tracheotomy Set (Alat Kedokteran Bedah)
3070104186;Trapomation Set
3070104187;Tricar Jarum
3070104188;Troicart (Alat Kedokteran Bedah)
3070104189;Turner Warwick Gall Ston Fcf
3070104190;Urological Surgery Set
3070104191;Vaginal Hytrectomy
3070104192;Vena Sectic Set
3070104193;Verband Set
3070104194;Vesual Caesar
3070104195;Wound Hak
3070104196;Zeis
3070104999;Alat Kedokteran Bedah Lainnya
3070105001;Normal Delevey Set
3070105002;Hysterectomy Set
3070105003;Caesarean Section Set
3070105004;Pathologikal Delivery Set
3070105005;Embryotomy Set
3070105006;Vaginal Sterilization
3070105007;Perinatologi Set
3070105008;Curetage And Dilation Set
3070105009;Vaginal Repair Set
3070105010;Basic Obstetric Set
3070105011;Gynecological Examining Table
3070105012;Operating Table For Gynecologi
3070105013;Trubes Stethoscop
3070105014;Irrigator Stand Single
3070105015;Irrigator Botlo Complete With Irrigating Tube
3070105016;Blader Syringe Complete
3070105017;Nelaton Chateter Urethal Ruber Catheter 12-14-16-18FR
3070105018;Metal Catheter For Female No.8.9.10.11 Depan Bengkok
3070105019;Umbilical Clam
3070105020;Umbilical Soissor 16 Cm Stainless Steel
3070105021;Umbilical Cord Replaiting Set Instrumens
3070105022;Plasenta Basis Stainless Steel
3070105023;Baby Bath Tub
3070105024;Scale For New Born Baby Capasity 15 Kgs
3070105025;Indewaling Catheter Infan Feading
3070105026;Premature Infans Incubator
3070105027;Oxygen Regulator
3070105028;Oxygen Recisitator For Infans
3070105029;Hiswivery Cufit Bag
3070105030;Intravenous Giving Set
3070105031;Cusco Vaginal Speculum Size L.S.M
3070105032;Crages Vaginal Speculum Size L.S.M
3070105033;Kresteler Vaginal Speculum
3070105034;Sinson Vaginal Retractor Size L.S.M
3070105035;Braun Uterine Syringe
3070105036;Dilator For Eclamsia Set Of 8 Pcs
3070105037;Uterine Catheter Dilating & Irrigating Steel
3070105038;Sinon Uterine Scoope 24 Cm Stainless Steel
3070105039;Bosemen Tampon Forceps 25 Cm Stainless Steel
3070105042;Schroder Vulselum Forceps 13 Cm Stainless
3070105043;Schroder Vulselum Forceps
3070105044;Plasenta Forceps 28 Cm Stainless Steel
3070105045;Sim Utarine Currete Blunt Sharp No.1 No.425 Cm SS
3070105046;Uterine Scoope With Burts 24 Cm SS
3070105047;Uterine Biopsy Punc 24 Cm Stainless Steel
3070105048;Thom Geylor Specement 22 Cm Stainless Steel
3070105049;Siebold Uterine Scissor 24,5 Cm Stainless Steel
3070105050;Naegle Obsterical Forceps 35,5 Cm Stainless Steel
3070105051;Kielland Obsterical Forceps 38 Cm Stainless Steel
3070105052;Piper Obsterical Forceps 44 Cm Stainless Steel
3070105053;Naegle Perferator 27 Cm Stainless Steel
3070105054;Vacuum Extractor (Alat Kesehatan Kebidanan Dan Penyakit Kandungan
3070105055;Foetal Monitoring
3070105056;Kymograhy Hydro/Co2
3070105057;Cardiotocography
3070105058;Electro Cardiography (Alat Kes. Kebidanan & Penyakit Kandungan)
3070105059;Neonatal Resuscitation
3070105060;Baby Incubator (Alat Kesehatan Kebidanan Dan Penyakit Kandungan)
3070105061;Abortus Tang
3070105062;Adult Volume Ventilator
3070105063;Alat Partus Set
3070105064;Aligator
3070105065;Angkat Agraf Set
3070105066;Automatic Blood Cheminaryan Analizer (Hitachi)
3070105067;Basto Vaginal Instrument Set
3070105068;Bois Pump
3070105069;Bone Cutting Forcep Roger
3070105070;Bone Holder Forcep Regular
3070105071;Bongil Cosophagles/Sewart
3070105072;Born Curret
3070105073;Born Retektor
3070105074;Breast Pump
3070105075;Buslo Nasinal Instrument
3070105076;Calpohaply Set
3070105077;Canule Vaccum Curret
3070105078;Cardiotocography Unit
3070105079;Colposcope (Alat Kesehatan Kebidanan Dan Penyakit Kandungan)
3070105080;Combined Vacuum Estractor & Curetage
3070105081;Cryosurgery
3070105082;Cup Vaccum Ektraksi
3070105083;Dopler (Fetal Heart Sound Detector)
3070105084;Dikapitasi Hak
3070105085;Flash Monted Box 54 Demision
3070105086;Foethal Phone
3070105087;Forcep Fulture
3070105088;Forceps Neagle/Kieland/Piper
3070105089;Granid Clas
3070105090;Gynecology Examination Set
3070105091;HPP Set
3070105092;Hysteroscope
3070105093;Instrument Boiler
3070105094;Instrument Trolley, Stainless Steel
3070105095;Kogel Tang
3070105096;Kymograhic Tubal Insufpaltiang
3070105097;Lampu Gynaecologi
3070105098;Lead Sit With Recable Electric Mell
3070105099;Longtissu Forcep
3070105100;Mayor Vaginal
3070105101;Minilaparatomy Instrument Set
3070105102;Miswivery Outfitbag
3070105103;More Lip Protesis
3070105104;Nasinal Hytrektomi
3070105105;Obstetric Diagnostic Kit
3070105106;Oxygen Therapy Set
3070105107;Partus Instrument Set
3070105108;Pemecah Ketuban
3070105109;Pengait Brawn
3070105110;Pengukur Panggul
3070105111;Resusitator Untuk Baby Ambu
3070105112;Retractor (Simon Vaginal Retractor)
3070105113;Sendok Curret
3070105114;Sonde Lurus
3070105115;Sonde Uterus (Alat Kesehatan Kebidanan Dan Penyakit Kandungan)
3070105116;Stainless Steel Ware Set
3070105117;Stretur Wira
3070105118;Sutere Episiotomi Set
3070105119;Tampon Tang
3070105120;Toraxis Catheter
3070105121;U S G For Obsgyn
3070105122;Uterial Clamp
3070105123;Uterine Dressing Forceps 23 Cm Stainless Steel
3070105125;Vasikal Vaginal Petrolarepair Set
3070105126;Visical Vaginal Futula Repair Set
3070105127;Alat Periksa Kehamilan
3070105128;Scherm
3070105129;Toples
3070105130;Pinset Chirurigris
3070105131;Nalfolder
3070105132;Klem (Alat Kesehatan Kebidanan Dan Penyakit Kandungan)
3070105133;Cardio Aid
3070105134;Tabung Periksa Uric
3070105135;Koher Tang
3070105136;Ekg Manual
3070105137;Bidan Kit Set
3070105138;Infant Warmer
3070105999;Alat Kesehatan Kebidanan Dan Penyakit Kandungan Lainnya
3070106001;Ear Diagnosis Set
3070106002;Nose Diagnosis Set
3070106003;Throat Diagnosis Set
3070106004;Mastoidectomy Set
3070106005;Tonsilectomy Set
3070106006;Audiometer (Alat Kedokteran Tht)
3070106007;Portable Diagnostic (Alat Kedokteran THT)
3070106008;Soundprocibox (Alat Kedokteran Tht)
3070106009;Diagnostic Lamp (Alat Kedokteran Tht)
3070106010;Othoscope
3070106011;ENT Treatment
3070106012;Sinuscope
3070106013;Rhinoscope
3070106014;Pharyngoscope
3070106015;Laryngoscope
3070106016;Nasofaringoscope
3070106017;Respiration Apparatus
3070106018;Minor Electro Surgery
3070106019;Evoke Response Potensial (Alat Kedokteran THT)
3070106020;Adenoid Curretes
3070106021;Applicator Farrel
3070106022;Atrum Sonden
3070106023;Audiometer Unit
3070106024;Othoscope Maching Haline
3070106025;Basic Ent Instrument Set
3070106026;Beitel Cekung/Datar
3070106027;Binocular Loupe (Alat Kedokteran THT)
3070106028;Bond Curetage
3070106029;Bronchoscoop
3070106030;Bugie Sinus
3070106031;Cold Light Sumuk
3070106032;Cold Well Luc
3070106033;Canule Hidung
3070106034;Canule Falif Tang
3070106035;Canule Mulut
3070106036;Canule Sachen Hidung
3070106037;Canule Sachen Mulut
3070106038;Canule Telinga
3070106039;Cap Forcep
3070106040;Cerumen Haak
3070106041;Comunicidal Protex
3070106042;Corong Telinga
3070106043;Corpus Alienum Hak
3070106044;Cerumen Hak
3070106045;Desektor
3070106046;Desopagus Cape
3070106047;Dessecting Forceps Standar
3070106048;Diagnostic Audio Meter
3070106050;E N G
3070106051;Ear Curretes
3070106052;Ear Dresing Forcep
3070106053;Ear Hook Jensen
3070106054;Ear Spoon
3070106055;Ear Syring Kaca
3070106056;Echeel Cair (Englau) (PPM)
3070106057;Elevator-Langenbeck
3070106058;Endaural Curretes
3070106059;Endoscopy Set
3070106060;Entradmen Mint U 402/Yasju (PPM)
3070106061;Entreatmen Unit Pretty Model (Daichi)
3070106063;Excophagual Disposible Stetescope
3070106064;Galibrator
3070106065;Haak Hidung
3070106066;Hand Dail Foat With 6 Pers Bumr 220 Volt
3070106067;Head Lamp (Alat Kedokteran THT)
3070106068;Impedance Meter
3070106069;Irrigating Trocar
3070106070;Kaca Larynx
3070106071;Kidney Tary Inok
3070106072;Kikir Tulang Nasal
3070106073;Killian
3070106074;Knife Hand
3070106075;Laringos 4 Beadeomin Lookzeeter
3070106076;Laringos Spatale 5380 And 133/mm
3070106077;Mansifeder Defis
3070106078;Meadlight Halogen/Welak Allyn Usa (PPM)
3070106079;Mikro Curitage
3070106080;Mikro Laringoscopy
3070106081;Mikro Respatorium
3070106082;Modulas Monitoring System
3070106083;Mough Gags/With Head
3070106084;Mouth Speder (Devis)
3070106085;Muadiatias Cape Benatoal (Loka)
3070106086;Myringotomy Set
3070106087;Nasal Canule Adsen
3070106088;Nasal Polypus Snare
3070106089;Nasal Specula Sederhana
3070106090;Nasal Speculum
3070106091;Nashopharynx Spigel
3070106092;Nosofaringoscope
3070106093;Neus Speculum
3070106094;Oesephaguscopy
3070106095;Operating Theter Light Antsrshi
3070106096;Otoscope Halogen Lamp
3070106097;Patologie Eqmopmanet
3070106098;Perios Patorium
3070106099;Pinset Hidung
3070106100;Pinset Telinga
3070106101;Polyplis
3070106103;Portable Microwave Therapy
3070106104;Repatorium
3070106105;Respatorium Dipal Lurus/Lengkung
3070106106;Retractor Opula
3070106107;Rhinos Plastik
3070106108;Rhinoscopy Mirror
3070106109;Rinaural Stetoscope
3070106110;Set Canule Besar
3070106111;Septo Plastik
3070106112;Septo Respetorium
3070106113;Septum Forcep
3070106114;Septum Respetorium
3070106115;Septum Straightening
3070106116;Single Famier Hapares Cape
3070106117;Sinoscopy Trocar
3070106118;Sluder Balinger
3070106120;Specullum Retractor Nasal
3070106121;Speculum Klian
3070106122;Speculum Telinga
3070106123;Spoon Telinga
3070106124;Stroboscopy Unit
3070106125;Tang Bright
3070106126;Teaching Cape M 12 M
3070106127;Telescope (Alat Kedokteran Tht)
3070106128;THT Examination Set For Tl Hindra Laringos Cape 847635
3070106129;Mangisco 445057 Sicope Biner 845901 (Walf)
3070106130;Tonsil Artery Forcep
3070106131;Tonsil Dissecting
3070106132;Tonsil Dissector/Henke
3070106133;Tonsil Klem/Mess/Biasa
3070106134;Tonsil Knife
3070106135;Tonsil Seizing Forcep
3070106136;Tonsil Snare/EVES
3070106137;Tonsil Suction Tube
3070106138;Tounge Depressor
3070106139;Trachea Canula (Alat Kedokteran Tht)
3070106140;Trachea Retractor Bergigi (1,2,3,4,5,6)
3070106141;Tracheal Tubes Luer
3070106142;Tracheotomy Set (Alat Kedokteran Tht)
3070106143;Troeitsch
3070106144;Troicart (Alat Kedokteran THT)
3070106145;Tuning Fork
3070106146;Tuning Fork Set
3070106147;Tympanogram
3070106148;Tympanum Perdrotors Saver
3070106149;Water Drages
3070106150;X-Ray Viewer
3070106151;Light Source (Alat Kedokteran THT)
3070106152;Alat Polisomnografi
3070106999;Alat Kedokteran THT Lainnya
3070107001;Eye Operation Set
3070107002;Skiascopy Lamp
3070107003;Aplanation Tonometer
3070107004;Ophthalmometer
3070107005;Three Mirror Contact Lenses
3070107006;Opthalmoscope Suppy 220 V And Transformer
3070107007;Double Convaxoconcave Skiascope
3070107008;Keeler Retinoscope
3070107009;Lens Magnifier 15 DPTR
3070107010;Set Of Trial Lensess In Case With Trial Frame
